,theta,phi,cluster
7763,0.38,0.074,0
7764,0.38,0.076,0
7765,0.38,0.078,0
7766,0.38,0.08,0
7767,0.38,0.082,0
7768,0.38,0.084,0
7769,0.38,0.086,0
7770,0.38,0.088,0
7771,0.38,0.09,0
7772,0.38,0.092,0
7773,0.38,0.094,0
7774,0.38,0.096,0
7775,0.38,0.098,0
7776,0.38,0.1,0
7777,0.385,-0.1,0
7778,0.385,-0.098,0
7779,0.385,-0.096,0
7780,0.385,-0.094,0
7781,0.385,-0.092,0
7782,0.385,-0.09,0
7783,0.385,-0.088,0
7784,0.385,-0.086,0
7785,0.385,-0.084,0
7786,0.385,-0.082,0
7787,0.385,-0.08,0
7788,0.385,-0.078,0
7789,0.385,-0.076,0
7790,0.385,-0.074,0
7791,0.385,-0.072,0
7792,0.385,-0.07,0
7793,0.385,-0.068,0
7794,0.385,-0.066,0
7795,0.385,-0.064,0
7796,0.385,-0.062,0
7797,0.385,-0.06,0
7798,0.385,-0.058,0
7799,0.385,-0.056,0
7800,0.385,-0.054,0
7801,0.385,-0.052,0
7802,0.385,-0.05,0
7803,0.385,-0.048,0
7804,0.385,-0.046,0
7805,0.385,-0.044,0
7806,0.385,-0.042,0
7807,0.385,-0.04,0
7808,0.385,-0.038,0
7809,0.385,-0.036,0
7810,0.385,-0.034,0
7811,0.385,-0.032,0
7812,0.385,-0.03,0
7813,0.385,-0.028,0
7814,0.385,-0.026,0
7815,0.385,-0.024,0
7816,0.385,-0.022,0
7817,0.385,-0.02,0
7818,0.385,-0.018,0
7819,0.385,-0.016,0
7820,0.385,-0.014,0
7821,0.385,-0.012,0
7822,0.385,-0.01,0
7823,0.385,-0.008,0
7824,0.385,-0.006,0
7825,0.385,-0.004,0
7826,0.385,-0.002,0
7827,0.385,0.0,0
7828,0.385,0.002,0
7829,0.385,0.004,0
7830,0.385,0.006,0
7831,0.385,0.008,0
7832,0.385,0.01,0
7833,0.385,0.012,0
7834,0.385,0.014,0
7835,0.385,0.016,0
7836,0.385,0.018,0
7837,0.385,0.02,0
7838,0.385,0.022,0
7839,0.385,0.024,0
7840,0.385,0.026,0
7841,0.385,0.028,0
7842,0.385,0.03,0
7843,0.385,0.032,0
7844,0.385,0.034,0
7845,0.385,0.036,0
7846,0.385,0.038,0
7847,0.385,0.04,0
7848,0.385,0.042,0
7849,0.385,0.044,0
7850,0.385,0.046,0
7851,0.385,0.048,0
7852,0.385,0.05,0
7853,0.385,0.052,0
7854,0.385,0.054,0
7855,0.385,0.056,0
7856,0.385,0.058,0
7857,0.385,0.06,0
7858,0.385,0.062,0
7859,0.385,0.064,0
7860,0.385,0.066,0
7861,0.385,0.068,0
7862,0.385,0.07,0
7863,0.385,0.072,0
7864,0.385,0.074,0
7865,0.385,0.076,0
7866,0.385,0.078,0
7867,0.385,0.08,0
7868,0.385,0.082,0
7869,0.385,0.084,0
7870,0.385,0.086,0
7871,0.385,0.088,0
7872,0.385,0.09,0
7873,0.385,0.092,0
7874,0.385,0.094,0
7875,0.385,0.096,0
7876,0.385,0.098,0
7877,0.385,0.1,0
7878,0.39,-0.1,0
7879,0.39,-0.098,0
7880,0.39,-0.096,0
7881,0.39,-0.094,0
7882,0.39,-0.092,0
7883,0.39,-0.09,0
7884,0.39,-0.088,0
7885,0.39,-0.086,0
7886,0.39,-0.084,0
7887,0.39,-0.082,0
7888,0.39,-0.08,0
7889,0.39,-0.078,0
7890,0.39,-0.076,0
7891,0.39,-0.074,0
7892,0.39,-0.072,0
7893,0.39,-0.07,0
7894,0.39,-0.068,0
7895,0.39,-0.066,0
7896,0.39,-0.064,0
7897,0.39,-0.062,0
7898,0.39,-0.06,0
7899,0.39,-0.058,0
7900,0.39,-0.056,0
7901,0.39,-0.054,0
7902,0.39,-0.052,0
7903,0.39,-0.05,0
7904,0.39,-0.048,0
7905,0.39,-0.046,0
7906,0.39,-0.044,0
7907,0.39,-0.042,0
7908,0.39,-0.04,0
7909,0.39,-0.038,0
7910,0.39,-0.036,0
7911,0.39,-0.034,0
7912,0.39,-0.032,0
7913,0.39,-0.03,0
7914,0.39,-0.028,0
7915,0.39,-0.026,0
7916,0.39,-0.024,0
7917,0.39,-0.022,0
7918,0.39,-0.02,0
7919,0.39,-0.018,0
7920,0.39,-0.016,0
7921,0.39,-0.014,0
7922,0.39,-0.012,0
7923,0.39,-0.01,0
7924,0.39,-0.008,0
7925,0.39,-0.006,0
7926,0.39,-0.004,0
7927,0.39,-0.002,0
7928,0.39,0.0,0
7929,0.39,0.002,0
7930,0.39,0.004,0
7931,0.39,0.006,0
7932,0.39,0.008,0
7933,0.39,0.01,0
7934,0.39,0.012,0
7935,0.39,0.014,0
7936,0.39,0.016,0
7937,0.39,0.018,0
7938,0.39,0.02,0
7939,0.39,0.022,0
7940,0.39,0.024,0
7941,0.39,0.026,0
7942,0.39,0.028,0
7943,0.39,0.03,0
7944,0.39,0.032,0
7945,0.39,0.034,0
7946,0.39,0.036,0
7947,0.39,0.038,0
7948,0.39,0.04,0
7949,0.39,0.042,0
7950,0.39,0.044,0
7951,0.39,0.046,0
7952,0.39,0.048,0
7953,0.39,0.05,0
7954,0.39,0.052,0
7955,0.39,0.054,0
7956,0.39,0.056,0
7957,0.39,0.058,0
7958,0.39,0.06,0
7959,0.39,0.062,0
7960,0.39,0.064,0
7961,0.39,0.066,0
7962,0.39,0.068,0
7963,0.39,0.07,0
7964,0.39,0.072,0
7965,0.39,0.074,0
7966,0.39,0.076,0
7967,0.39,0.078,0
7968,0.39,0.08,0
7969,0.39,0.082,0
7970,0.39,0.084,0
7971,0.39,0.086,0
7972,0.39,0.088,0
7973,0.39,0.09,0
7974,0.39,0.092,0
7975,0.39,0.094,0
7976,0.39,0.096,0
7977,0.39,0.098,0
7978,0.39,0.1,0
7979,0.395,-0.1,0
7980,0.395,-0.098,0
7981,0.395,-0.096,0
7982,0.395,-0.094,0
7983,0.395,-0.092,0
7984,0.395,-0.09,0
7985,0.395,-0.088,0
7986,0.395,-0.086,0
7987,0.395,-0.084,0
7988,0.395,-0.082,0
7989,0.395,-0.08,0
7990,0.395,-0.078,0
7991,0.395,-0.076,0
7992,0.395,-0.074,0
7993,0.395,-0.072,0
7994,0.395,-0.07,0
7995,0.395,-0.068,0
7996,0.395,-0.066,0
7997,0.395,-0.064,0
7998,0.395,-0.062,0
7999,0.395,-0.06,0
8000,0.395,-0.058,0
8001,0.395,-0.056,0
8002,0.395,-0.054,0
8003,0.395,-0.052,0
8004,0.395,-0.05,0
8005,0.395,-0.048,0
8006,0.395,-0.046,0
8007,0.395,-0.044,0
8008,0.395,-0.042,0
8009,0.395,-0.04,0
8010,0.395,-0.038,0
8011,0.395,-0.036,0
8012,0.395,-0.034,0
8013,0.395,-0.032,0
8014,0.395,-0.03,0
8015,0.395,-0.028,0
8016,0.395,-0.026,0
8017,0.395,-0.024,0
8018,0.395,-0.022,0
8019,0.395,-0.02,0
8020,0.395,-0.018,0
8021,0.395,-0.016,0
8022,0.395,-0.014,0
8023,0.395,-0.012,0
8024,0.395,-0.01,0
8025,0.395,-0.008,0
8026,0.395,-0.006,0
8027,0.395,-0.004,0
8028,0.395,-0.002,0
8029,0.395,0.0,0
8030,0.395,0.002,0
8031,0.395,0.004,0
8032,0.395,0.006,0
8033,0.395,0.008,0
8034,0.395,0.01,0
8035,0.395,0.012,0
8036,0.395,0.014,0
8037,0.395,0.016,0
8038,0.395,0.018,0
8039,0.395,0.02,0
8040,0.395,0.022,0
8041,0.395,0.024,0
8042,0.395,0.026,0
8043,0.395,0.028,0
8044,0.395,0.03,0
8045,0.395,0.032,0
8046,0.395,0.034,0
8047,0.395,0.036,0
8048,0.395,0.038,0
8049,0.395,0.04,0
8050,0.395,0.042,0
8051,0.395,0.044,0
8052,0.395,0.046,0
8053,0.395,0.048,0
8054,0.395,0.05,0
8055,0.395,0.052,0
8056,0.395,0.054,0
8057,0.395,0.056,0
8058,0.395,0.058,0
8059,0.395,0.06,0
8060,0.395,0.062,0
8061,0.395,0.064,0
8062,0.395,0.066,0
8063,0.395,0.068,0
8064,0.395,0.07,0
8065,0.395,0.072,0
8066,0.395,0.074,0
8067,0.395,0.076,0
8068,0.395,0.078,0
8069,0.395,0.08,0
8070,0.395,0.082,0
8071,0.395,0.084,0
8072,0.395,0.086,0
8073,0.395,0.088,0
8074,0.395,0.09,0
8075,0.395,0.092,0
8076,0.395,0.094,0
8077,0.395,0.096,0
8078,0.395,0.098,0
8079,0.395,0.1,0
8080,0.4,-0.1,0
8081,0.4,-0.098,0
8082,0.4,-0.096,0
8083,0.4,-0.094,0
8084,0.4,-0.092,0
8085,0.4,-0.09,0
8086,0.4,-0.088,0
8087,0.4,-0.086,0
8088,0.4,-0.084,0
8089,0.4,-0.082,0
8090,0.4,-0.08,0
8091,0.4,-0.078,0
8092,0.4,-0.076,0
8093,0.4,-0.074,0
8094,0.4,-0.072,0
8095,0.4,-0.07,0
8096,0.4,-0.068,0
8097,0.4,-0.066,0
8098,0.4,-0.064,0
8099,0.4,-0.062,0
8100,0.4,-0.06,0
8101,0.4,-0.058,0
8102,0.4,-0.056,0
8103,0.4,-0.054,0
8104,0.4,-0.052,0
8105,0.4,-0.05,0
8106,0.4,-0.048,0
8107,0.4,-0.046,0
8108,0.4,-0.044,0
8109,0.4,-0.042,0
8110,0.4,-0.04,0
8111,0.4,-0.038,0
8112,0.4,-0.036,0
8113,0.4,-0.034,0
8114,0.4,-0.032,0
8115,0.4,-0.03,0
8116,0.4,-0.028,0
8117,0.4,-0.026,0
8118,0.4,-0.024,0
8119,0.4,-0.022,0
8120,0.4,-0.02,0
8121,0.4,-0.018,0
8122,0.4,-0.016,0
8123,0.4,-0.014,0
8124,0.4,-0.012,0
8125,0.4,-0.01,0
8126,0.4,-0.008,0
8127,0.4,-0.006,0
8128,0.4,-0.004,0
8129,0.4,-0.002,0
8130,0.4,0.0,0
8131,0.4,0.002,0
8132,0.4,0.004,0
8133,0.4,0.006,0
8134,0.4,0.008,0
8135,0.4,0.01,0
8136,0.4,0.012,0
8137,0.4,0.014,0
8138,0.4,0.016,0
8139,0.4,0.018,0
8140,0.4,0.02,0
8141,0.4,0.022,0
8142,0.4,0.024,0
8143,0.4,0.026,0
8144,0.4,0.028,0
8145,0.4,0.03,0
8146,0.4,0.032,0
8147,0.4,0.034,0
8148,0.4,0.036,0
8149,0.4,0.038,0
8150,0.4,0.04,0
8151,0.4,0.042,0
8152,0.4,0.044,0
8153,0.4,0.046,0
8154,0.4,0.048,0
8155,0.4,0.05,0
8156,0.4,0.052,0
8157,0.4,0.054,0
8158,0.4,0.056,0
8159,0.4,0.058,0
8160,0.4,0.06,0
8161,0.4,0.062,0
8162,0.4,0.064,0
8163,0.4,0.066,0
8164,0.4,0.068,0
8165,0.4,0.07,0
8166,0.4,0.072,0
8167,0.4,0.074,0
8168,0.4,0.076,0
8169,0.4,0.078,0
8170,0.4,0.08,0
8171,0.4,0.082,0
8172,0.4,0.084,0
8173,0.4,0.086,0
8174,0.4,0.088,0
8175,0.4,0.09,0
8176,0.4,0.092,0
8177,0.4,0.094,0
8178,0.4,0.096,0
8179,0.4,0.098,0
8180,0.4,0.1,0
8181,0.405,-0.1,0
8182,0.405,-0.098,0
8183,0.405,-0.096,0
8184,0.405,-0.094,0
8185,0.405,-0.092,0
8186,0.405,-0.09,0
8187,0.405,-0.088,0
8188,0.405,-0.086,0
8189,0.405,-0.084,0
8190,0.405,-0.082,0
8191,0.405,-0.08,0
8192,0.405,-0.078,0
8193,0.405,-0.076,0
8194,0.405,-0.074,0
8195,0.405,-0.072,0
8196,0.405,-0.07,0
8197,0.405,-0.068,0
8198,0.405,-0.066,0
8199,0.405,-0.064,0
8200,0.405,-0.062,0
8201,0.405,-0.06,0
8202,0.405,-0.058,0
8203,0.405,-0.056,0
8204,0.405,-0.054,0
8205,0.405,-0.052,0
8206,0.405,-0.05,0
8207,0.405,-0.048,0
8208,0.405,-0.046,0
8209,0.405,-0.044,0
8210,0.405,-0.042,0
8211,0.405,-0.04,0
8212,0.405,-0.038,0
8213,0.405,-0.036,0
8214,0.405,-0.034,0
8215,0.405,-0.032,0
8216,0.405,-0.03,0
8217,0.405,-0.028,0
8218,0.405,-0.026,0
8219,0.405,-0.024,0
8220,0.405,-0.022,0
8221,0.405,-0.02,0
8222,0.405,-0.018,0
8223,0.405,-0.016,0
8224,0.405,-0.014,0
8225,0.405,-0.012,0
8226,0.405,-0.01,0
8227,0.405,-0.008,0
8228,0.405,-0.006,0
8229,0.405,-0.004,0
8230,0.405,-0.002,0
8231,0.405,0.0,0
8232,0.405,0.002,0
8233,0.405,0.004,0
8234,0.405,0.006,0
8235,0.405,0.008,0
8236,0.405,0.01,0
8237,0.405,0.012,0
8238,0.405,0.014,0
8239,0.405,0.016,0
8240,0.405,0.018,0
8241,0.405,0.02,0
8242,0.405,0.022,0
8243,0.405,0.024,0
8244,0.405,0.026,0
8245,0.405,0.028,0
8246,0.405,0.03,0
8247,0.405,0.032,0
8248,0.405,0.034,0
8249,0.405,0.036,0
8250,0.405,0.038,0
8251,0.405,0.04,0
8252,0.405,0.042,0
8253,0.405,0.044,0
8254,0.405,0.046,0
8255,0.405,0.048,0
8256,0.405,0.05,0
8257,0.405,0.052,0
8258,0.405,0.054,0
8259,0.405,0.056,0
8260,0.405,0.058,0
8261,0.405,0.06,0
8262,0.405,0.062,0
8263,0.405,0.064,0
8264,0.405,0.066,0
8265,0.405,0.068,0
8266,0.405,0.07,0
8267,0.405,0.072,0
8268,0.405,0.074,0
8269,0.405,0.076,0
8270,0.405,0.078,0
8271,0.405,0.08,0
8272,0.405,0.082,0
8273,0.405,0.084,0
8274,0.405,0.086,0
8275,0.405,0.088,0
8276,0.405,0.09,0
8277,0.405,0.092,0
8278,0.405,0.094,0
8279,0.405,0.096,0
8280,0.405,0.098,0
8281,0.405,0.1,0
8282,0.41,-0.1,0
8283,0.41,-0.098,0
8284,0.41,-0.096,0
8285,0.41,-0.094,0
8286,0.41,-0.092,0
8287,0.41,-0.09,0
8288,0.41,-0.088,0
8289,0.41,-0.086,0
8290,0.41,-0.084,0
8291,0.41,-0.082,0
8292,0.41,-0.08,0
8293,0.41,-0.078,0
8294,0.41,-0.076,0
8295,0.41,-0.074,0
8296,0.41,-0.072,0
8297,0.41,-0.07,0
8298,0.41,-0.068,0
8299,0.41,-0.066,0
8300,0.41,-0.064,0
8301,0.41,-0.062,0
8302,0.41,-0.06,0
8303,0.41,-0.058,0
8304,0.41,-0.056,0
8305,0.41,-0.054,0
8306,0.41,-0.052,0
8307,0.41,-0.05,0
8308,0.41,-0.048,0
8309,0.41,-0.046,0
8310,0.41,-0.044,0
8311,0.41,-0.042,0
8312,0.41,-0.04,0
8313,0.41,-0.038,0
8314,0.41,-0.036,0
8315,0.41,-0.034,0
8316,0.41,-0.032,0
8317,0.41,-0.03,0
8318,0.41,-0.028,0
8319,0.41,-0.026,0
8320,0.41,-0.024,0
8321,0.41,-0.022,0
8322,0.41,-0.02,0
8323,0.41,-0.018,0
8324,0.41,-0.016,0
8325,0.41,-0.014,0
8326,0.41,-0.012,0
8327,0.41,-0.01,0
8328,0.41,-0.008,0
8329,0.41,-0.006,0
8330,0.41,-0.004,0
8331,0.41,-0.002,0
8332,0.41,0.0,0
8333,0.41,0.002,0
8334,0.41,0.004,0
8335,0.41,0.006,0
8336,0.41,0.008,0
8337,0.41,0.01,0
8338,0.41,0.012,0
8339,0.41,0.014,0
8340,0.41,0.016,0
8341,0.41,0.018,0
8342,0.41,0.02,0
8343,0.41,0.022,0
8344,0.41,0.024,0
8345,0.41,0.026,0
8346,0.41,0.028,0
8347,0.41,0.03,0
8348,0.41,0.032,0
8349,0.41,0.034,0
8350,0.41,0.036,0
8351,0.41,0.038,0
8352,0.41,0.04,0
8353,0.41,0.042,0
8354,0.41,0.044,0
8355,0.41,0.046,0
8356,0.41,0.048,0
8357,0.41,0.05,0
8358,0.41,0.052,0
8359,0.41,0.054,0
8360,0.41,0.056,0
8361,0.41,0.058,0
8362,0.41,0.06,0
8363,0.41,0.062,0
8364,0.41,0.064,0
8365,0.41,0.066,0
8366,0.41,0.068,0
8367,0.41,0.07,0
8368,0.41,0.072,0
8369,0.41,0.074,0
8370,0.41,0.076,0
8371,0.41,0.078,0
8372,0.41,0.08,0
8373,0.41,0.082,0
8374,0.41,0.084,0
8375,0.41,0.086,0
8376,0.41,0.088,0
8377,0.41,0.09,0
8378,0.41,0.092,0
8379,0.41,0.094,0
8380,0.41,0.096,0
8381,0.41,0.098,0
8382,0.41,0.1,0
8383,0.415,-0.1,0
8384,0.415,-0.098,0
8385,0.415,-0.096,0
8386,0.415,-0.094,0
8387,0.415,-0.092,0
8388,0.415,-0.09,0
8389,0.415,-0.088,0
8390,0.415,-0.086,0
8391,0.415,-0.084,0
8392,0.415,-0.082,0
8393,0.415,-0.08,0
8394,0.415,-0.078,0
8395,0.415,-0.076,0
8396,0.415,-0.074,0
8397,0.415,-0.072,0
8398,0.415,-0.07,0
8399,0.415,-0.068,0
8400,0.415,-0.066,0
8401,0.415,-0.064,0
8402,0.415,-0.062,0
8403,0.415,-0.06,0
8404,0.415,-0.058,0
8405,0.415,-0.056,0
8406,0.415,-0.054,0
8407,0.415,-0.052,0
8408,0.415,-0.05,0
8409,0.415,-0.048,0
8410,0.415,-0.046,0
8411,0.415,-0.044,0
8412,0.415,-0.042,0
8413,0.415,-0.04,0
8414,0.415,-0.038,0
8415,0.415,-0.036,0
8416,0.415,-0.034,0
8417,0.415,-0.032,0
8418,0.415,-0.03,0
8419,0.415,-0.028,0
8420,0.415,-0.026,0
8421,0.415,-0.024,0
8422,0.415,-0.022,0
8423,0.415,-0.02,0
8424,0.415,-0.018,0
8425,0.415,-0.016,0
8426,0.415,-0.014,0
8427,0.415,-0.012,0
8428,0.415,-0.01,0
8429,0.415,-0.008,0
8430,0.415,-0.006,0
8431,0.415,-0.004,0
8432,0.415,-0.002,0
8433,0.415,0.0,0
8434,0.415,0.002,0
8435,0.415,0.004,0
8436,0.415,0.006,0
8437,0.415,0.008,0
8438,0.415,0.01,0
8439,0.415,0.012,0
8440,0.415,0.014,0
8441,0.415,0.016,0
8442,0.415,0.018,0
8443,0.415,0.02,0
8444,0.415,0.022,0
8445,0.415,0.024,0
8446,0.415,0.026,0
8447,0.415,0.028,0
8448,0.415,0.03,0
8449,0.415,0.032,0
8450,0.415,0.034,0
8451,0.415,0.036,0
8452,0.415,0.038,0
8453,0.415,0.04,0
8454,0.415,0.042,0
8455,0.415,0.044,0
8456,0.415,0.046,0
8457,0.415,0.048,0
8458,0.415,0.05,0
8459,0.415,0.052,0
8460,0.415,0.054,0
8461,0.415,0.056,0
8462,0.415,0.058,0
8463,0.415,0.06,0
8464,0.415,0.062,0
8465,0.415,0.064,0
8466,0.415,0.066,0
8467,0.415,0.068,0
8468,0.415,0.07,0
8469,0.415,0.072,0
8470,0.415,0.074,0
8471,0.415,0.076,0
8472,0.415,0.078,0
8473,0.415,0.08,0
8474,0.415,0.082,0
8475,0.415,0.084,0
8476,0.415,0.086,0
8477,0.415,0.088,0
8478,0.415,0.09,0
8479,0.415,0.092,0
8480,0.415,0.094,0
8481,0.415,0.096,0
8482,0.415,0.098,0
8483,0.415,0.1,0
8484,0.42,-0.1,0
8485,0.42,-0.098,0
8486,0.42,-0.096,0
8487,0.42,-0.094,0
8488,0.42,-0.092,0
8489,0.42,-0.09,0
8490,0.42,-0.088,0
8491,0.42,-0.086,0
8492,0.42,-0.084,0
8493,0.42,-0.082,0
8494,0.42,-0.08,0
8495,0.42,-0.078,0
8496,0.42,-0.076,0
8497,0.42,-0.074,0
8498,0.42,-0.072,0
8499,0.42,-0.07,0
8500,0.42,-0.068,0
8501,0.42,-0.066,0
8502,0.42,-0.064,0
8503,0.42,-0.062,0
8504,0.42,-0.06,0
8505,0.42,-0.058,0
8506,0.42,-0.056,0
8507,0.42,-0.054,0
8508,0.42,-0.052,0
8509,0.42,-0.05,0
8510,0.42,-0.048,0
8511,0.42,-0.046,0
8512,0.42,-0.044,0
8513,0.42,-0.042,0
8514,0.42,-0.04,0
8515,0.42,-0.038,0
8516,0.42,-0.036,0
8517,0.42,-0.034,0
8518,0.42,-0.032,0
8519,0.42,-0.03,0
8520,0.42,-0.028,0
8521,0.42,-0.026,0
8522,0.42,-0.024,0
8523,0.42,-0.022,0
8524,0.42,-0.02,0
8525,0.42,-0.018,0
8526,0.42,-0.016,0
8527,0.42,-0.014,0
8528,0.42,-0.012,0
8529,0.42,-0.01,0
8530,0.42,-0.008,0
8531,0.42,-0.006,0
8532,0.42,-0.004,0
8533,0.42,-0.002,0
8534,0.42,0.0,0
8535,0.42,0.002,0
8536,0.42,0.004,0
8537,0.42,0.006,0
8538,0.42,0.008,0
8539,0.42,0.01,0
8540,0.42,0.012,0
8541,0.42,0.014,0
8542,0.42,0.016,0
8543,0.42,0.018,0
8544,0.42,0.02,0
8545,0.42,0.022,0
8546,0.42,0.024,0
8547,0.42,0.026,0
8548,0.42,0.028,0
8549,0.42,0.03,0
8550,0.42,0.032,0
8551,0.42,0.034,0
8552,0.42,0.036,0
8553,0.42,0.038,0
8554,0.42,0.04,0
8555,0.42,0.042,0
8556,0.42,0.044,0
8557,0.42,0.046,0
8558,0.42,0.048,0
8559,0.42,0.05,0
8560,0.42,0.052,0
8561,0.42,0.054,0
8562,0.42,0.056,0
8563,0.42,0.058,0
8564,0.42,0.06,0
8565,0.42,0.062,0
8566,0.42,0.064,0
8567,0.42,0.066,0
8568,0.42,0.068,0
8569,0.42,0.07,0
8570,0.42,0.072,0
8571,0.42,0.074,0
8572,0.42,0.076,0
8573,0.42,0.078,0
8574,0.42,0.08,0
8575,0.42,0.082,0
8576,0.42,0.084,0
8577,0.42,0.086,0
8578,0.42,0.088,0
8579,0.42,0.09,0
8580,0.42,0.092,0
8581,0.42,0.094,0
8582,0.42,0.096,0
8583,0.42,0.098,0
8584,0.42,0.1,0
8585,0.425,-0.1,0
8586,0.425,-0.098,0
8587,0.425,-0.096,0
8588,0.425,-0.094,0
8589,0.425,-0.092,0
8590,0.425,-0.09,0
8591,0.425,-0.088,0
8592,0.425,-0.086,0
8593,0.425,-0.084,0
8594,0.425,-0.082,0
8595,0.425,-0.08,0
8596,0.425,-0.078,0
8597,0.425,-0.076,0
8598,0.425,-0.074,0
8599,0.425,-0.072,0
8600,0.425,-0.07,0
8601,0.425,-0.068,0
8602,0.425,-0.066,0
8603,0.425,-0.064,0
8604,0.425,-0.062,0
8605,0.425,-0.06,0
8606,0.425,-0.058,0
8607,0.425,-0.056,0
8608,0.425,-0.054,0
8609,0.425,-0.052,0
8610,0.425,-0.05,0
8611,0.425,-0.048,0
8612,0.425,-0.046,0
8613,0.425,-0.044,0
8614,0.425,-0.042,0
8615,0.425,-0.04,0
8616,0.425,-0.038,0
8617,0.425,-0.036,0
8618,0.425,-0.034,0
8619,0.425,-0.032,0
8620,0.425,-0.03,0
8621,0.425,-0.028,0
8622,0.425,-0.026,0
8623,0.425,-0.024,0
8624,0.425,-0.022,0
8625,0.425,-0.02,0
8626,0.425,-0.018,0
8627,0.425,-0.016,0
8628,0.425,-0.014,0
8629,0.425,-0.012,0
8630,0.425,-0.01,0
8631,0.425,-0.008,0
8632,0.425,-0.006,0
8633,0.425,-0.004,0
8634,0.425,-0.002,0
8635,0.425,0.0,0
8636,0.425,0.002,0
8637,0.425,0.004,0
8638,0.425,0.006,0
8639,0.425,0.008,0
8640,0.425,0.01,0
8641,0.425,0.012,0
8642,0.425,0.014,0
8643,0.425,0.016,0
8644,0.425,0.018,0
8645,0.425,0.02,0
8646,0.425,0.022,0
8647,0.425,0.024,0
8648,0.425,0.026,0
8649,0.425,0.028,0
8650,0.425,0.03,0
8651,0.425,0.032,0
8652,0.425,0.034,0
8653,0.425,0.036,0
8654,0.425,0.038,0
8655,0.425,0.04,0
8656,0.425,0.042,0
8657,0.425,0.044,0
8658,0.425,0.046,0
8659,0.425,0.048,0
8660,0.425,0.05,0
8661,0.425,0.052,0
8662,0.425,0.054,0
8663,0.425,0.056,0
8664,0.425,0.058,0
8665,0.425,0.06,0
8666,0.425,0.062,0
8667,0.425,0.064,0
8668,0.425,0.066,0
8669,0.425,0.068,0
8670,0.425,0.07,0
8671,0.425,0.072,0
8672,0.425,0.074,0
8673,0.425,0.076,0
8674,0.425,0.078,0
8675,0.425,0.08,0
8676,0.425,0.082,0
8677,0.425,0.084,0
8678,0.425,0.086,0
8679,0.425,0.088,0
8680,0.425,0.09,0
8681,0.425,0.092,0
8682,0.425,0.094,0
8683,0.425,0.096,0
8684,0.425,0.098,0
8685,0.425,0.1,0
8686,0.43,-0.1,0
8687,0.43,-0.098,0
8688,0.43,-0.096,0
8689,0.43,-0.094,0
8690,0.43,-0.092,0
8691,0.43,-0.09,0
8692,0.43,-0.088,0
8693,0.43,-0.086,0
8694,0.43,-0.084,0
8695,0.43,-0.082,0
8696,0.43,-0.08,0
8697,0.43,-0.078,0
8698,0.43,-0.076,0
8699,0.43,-0.074,0
8700,0.43,-0.072,0
8701,0.43,-0.07,0
8702,0.43,-0.068,0
8703,0.43,-0.066,0
8704,0.43,-0.064,0
8705,0.43,-0.062,0
8706,0.43,-0.06,0
8707,0.43,-0.058,0
8708,0.43,-0.056,0
8709,0.43,-0.054,0
8710,0.43,-0.052,0
8711,0.43,-0.05,0
8712,0.43,-0.048,0
8713,0.43,-0.046,0
8714,0.43,-0.044,0
8715,0.43,-0.042,0
8716,0.43,-0.04,0
8717,0.43,-0.038,0
8718,0.43,-0.036,0
8719,0.43,-0.034,0
8720,0.43,-0.032,0
8721,0.43,-0.03,0
8722,0.43,-0.028,0
8723,0.43,-0.026,0
8724,0.43,-0.024,0
8725,0.43,-0.022,0
8726,0.43,-0.02,0
8727,0.43,-0.018,0
8728,0.43,-0.016,0
8729,0.43,-0.014,0
8730,0.43,-0.012,0
8731,0.43,-0.01,0
8732,0.43,-0.008,0
8733,0.43,-0.006,0
8734,0.43,-0.004,0
8735,0.43,-0.002,0
8736,0.43,0.0,0
8737,0.43,0.002,0
8738,0.43,0.004,0
8739,0.43,0.006,0
8740,0.43,0.008,0
8741,0.43,0.01,0
8742,0.43,0.012,0
8743,0.43,0.014,0
8744,0.43,0.016,0
8745,0.43,0.018,0
8746,0.43,0.02,0
8747,0.43,0.022,0
8748,0.43,0.024,0
8749,0.43,0.026,0
8750,0.43,0.028,0
8751,0.43,0.03,0
8752,0.43,0.032,0
8753,0.43,0.034,0
8754,0.43,0.036,0
8755,0.43,0.038,0
8756,0.43,0.04,0
8757,0.43,0.042,0
8758,0.43,0.044,0
8759,0.43,0.046,0
8760,0.43,0.048,0
8761,0.43,0.05,0
8762,0.43,0.052,0
8763,0.43,0.054,0
8764,0.43,0.056,0
8765,0.43,0.058,0
8766,0.43,0.06,0
8767,0.43,0.062,0
8768,0.43,0.064,0
8769,0.43,0.066,0
8770,0.43,0.068,0
8771,0.43,0.07,0
8772,0.43,0.072,0
8773,0.43,0.074,0
8774,0.43,0.076,0
8775,0.43,0.078,0
8776,0.43,0.08,0
8777,0.43,0.082,0
8778,0.43,0.084,0
8779,0.43,0.086,0
8780,0.43,0.088,0
8781,0.43,0.09,0
8782,0.43,0.092,0
8783,0.43,0.094,0
8784,0.43,0.096,0
8785,0.43,0.098,0
8786,0.43,0.1,0
8787,0.435,-0.1,0
8788,0.435,-0.098,0
8789,0.435,-0.096,0
8790,0.435,-0.094,0
8791,0.435,-0.092,0
8792,0.435,-0.09,0
8793,0.435,-0.088,0
8794,0.435,-0.086,0
8795,0.435,-0.084,0
8796,0.435,-0.082,0
8797,0.435,-0.08,0
8798,0.435,-0.078,0
